i miss avg t_all t_grey t_g t_blur t_sob t_max t_thresh t_hys
2109 1.13768 0 1.9654 0.0126 0.0005 0.5483 1.2297 0.0739 0.0229 0.0113
2110 1.15052 0 1.9497 0.0125 0.0004 0.5456 1.227 0.0677 0.0211 0.0112
2111 1.14551 0 1.9607 0.0126 0.0005 0.5431 1.2344 0.0705 0.0219 0.0116
2112 1.18433 0 2.2328 0.0128 0.0004 0.6902 1.3652 0.0676 0.0214 0.0113
2113 1.15738 0 1.9589 0.0126 0.0004 0.5445 1.2298 0.0718 0.0222 0.0114
2114 1.16526 0 1.9469 0.0127 0.0005 0.5434 1.2267 0.0678 0.021 0.0114
2115 1.14107 0 2.0069 0.0127 0.0005 0.5947 1.2317 0.0666 0.021 0.0121
2116 1.13772 0 1.9724 0.0126 0.0005 0.5519 1.2358 0.0718 0.0222 0.0115
2117 1.12961 0 1.9647 0.0126 0.0005 0.5452 1.2372 0.0706 0.0214 0.0114
2118 1.1438 0 1.9747 0.0126 0.0004 0.5425 1.25 0.0702 0.0222 0.0114
2119 1.11329 0 1.9641 0.0128 0.0005 0.5437 1.2408 0.0673 0.0215 0.0113
2120 1.17798 0 2.1814 0.0129 0.0005 0.548 1.396 0.0832 0.0258 0.0191
2121 1.14235 0 2.0217 0.0185 0.001 0.5805 1.2504 0.0698 0.0226 0.0113
2122 1.1116 0 1.9498 0.0145 0.0005 0.5436 1.2295 0.0642 0.0195 0.0113
2123 1.13119 0 1.9555 0.013 0.0005 0.5431 1.2296 0.0713 0.0221 0.0113
2124 1.17821 0 2.0218 0.0125 0.0003 0.5837 1.2565 0.0695 0.0213 0.0114
2125 1.15689 0 2.0183 0.0192 0.0009 0.5629 1.2485 0.0811 0.0225 0.0113
2126 1.10444 0 1.9711 0.0151 0.0006 0.552 1.2337 0.0708 0.0219 0.0112
2127 1.14645 0 1.9608 0.0126 0.0005 0.551 1.2315 0.0677 0.0214 0.0113
2128 1.17357 0 1.9611 0.0129 0.0006 0.5427 1.2439 0.0634 0.0215 0.0114
2129 1.11217 0 1.9357 0.0126 0.0006 0.5443 1.2244 0.0609 0.0191 0.0115
2130 1.1609 0 1.9554 0.0135 0.0005 0.5464 1.2297 0.0674 0.0211 0.0112
2131 1.16261 0 1.9561 0.0126 0.0004 0.545 1.2318 0.0692 0.0211 0.0114
2132 1.13505 0 1.9753 0.0127 0.0007 0.5513 1.2288 0.0653 0.0264 0.0154
2133 1.09834 0 1.9873 0.0186 0.0006 0.549 1.2448 0.0717 0.0211 0.0113
2134 1.15573 0 1.9494 0.0131 0.0005 0.5427 1.2298 0.0671 0.0204 0.0114
2135 1.16196 0 1.9558 0.0131 0.0004 0.543 1.2174 0.0798 0.0232 0.0112
2136 1.12092 0 1.9556 0.0125 0.0005 0.5443 1.2294 0.0705 0.0222 0.0113
2137 1.14 0 1.9404 0.0128 0.0005 0.5443 1.2265 0.0612 0.0198 0.0113
2138 1.10893 0 2.0302 0.0127 0.0008 0.5722 1.2707 0.072 0.0202 0.0146
2139 1.12333 0 1.9618 0.0127 0.0004 0.5442 1.2293 0.0735 0.0233 0.0113
2140 1.12033 0 1.9709 0.0126 0.0006 0.5473 1.2359 0.0737 0.0225 0.0114
2141 1.14479 0 2.0613 0.0126 0.0006 0.5436 1.321 0.0779 0.0242 0.0116
2142 1.12526 0 2.024 0.0126 0.0006 0.6055 1.2423 0.0656 0.0214 0.0113
2143 1.09325 0 1.9339 0.0126 0.0006 0.5432 1.23 0.0585 0.0178 0.0113
2144 1.17114 0 1.9673 0.0127 0.0005 0.5439 1.2363 0.0725 0.0233 0.0113
2145 1.10572 0 2.2413 0.0127 0.0005 0.6903 1.3621 0.0691 0.0213 0.0141
2146 1.11398 0 1.9751 0.0125 0.0005 0.5611 1.2285 0.0735 0.0221 0.0114
2147 1.15817 0 1.9717 0.0182 0.0005 0.5425 1.2396 0.0677 0.0211 0.0114
2148 1.18893 0 2.416 0.0285 0.0009 0.9709 1.2444 0.0685 0.0206 0.0113
2149 1.17709 0 1.9555 0.013 0.0005 0.5437 1.2287 0.0704 0.0221 0.0113
2150 1.17507 0 1.9495 0.0127 0.0006 0.5428 1.2295 0.0673 0.0213 0.0112
2151 1.14136 0 1.978 0.0129 0.0005 0.5607 1.239 0.0676 0.0211 0.0113
2152 1.13211 0 1.9608 0.0127 0.0006 0.5443 1.2288 0.0738 0.0227 0.0115
2153 1.14822 0 1.9575 0.0127 0.0007 0.5474 1.2319 0.067 0.0211 0.0113
2154 1.10786 0 2.1061 0.0148 0.0008 0.596 1.3174 0.0739 0.0225 0.0114
2155 1.18673 0 1.9676 0.0128 0.0005 0.5437 1.2342 0.0688 0.0222 0.014
2156 1.13913 0 1.9558 0.0128 0.0005 0.5493 1.2299 0.0681 0.0209 0.0113
2157 1.13104 0 2.048 0.0126 0.0003 0.5428 1.3243 0.0672 0.021 0.013
2158 1.19405 0 2.0992 0.0126 0.0004 0.5992 1.3075 0.0749 0.0239 0.012
2159 1.15381 0 1.9916 0.0126 0.0004 0.551 1.2592 0.0703 0.0219 0.0113
2160 1.11075 0 1.9641 0.013 0.0005 0.5432 1.2275 0.0702 0.0219 0.0113
2161 1.14603 0 1.9669 0.0126 0.0005 0.5643 1.2244 0.0681 0.0209 0.0113
2162 1.11918 0 1.9562 0.0129 0.0005 0.5444 1.2291 0.0705 0.0216 0.0113
2163 1.12499 0 1.9788 0.0128 0.0005 0.5452 1.2486 0.0722 0.0224 0.0113
2164 1.12641 0 1.9553 0.0173 0.0007 0.5432 1.2294 0.0636 0.0208 0.0114
2165 1.17075 0 1.953 0.0126 0.0004 0.5429 1.2337 0.0684 0.0206 0.0112
2166 1.10637 0 1.9567 0.0126 0.0004 0.5429 1.2307 0.0712 0.0213 0.0123
2167 1.14998 0 2.0087 0.018 0.0007 0.5679 1.24 0.0741 0.0232 0.0114
2168 1.12336 0 1.9282 0.0125 0.0005 0.5445 1.213 0.0641 0.0199 0.0114
2169 1.07282 0 1.9775 0.0126 0.0009 0.543 1.2517 0.0703 0.0219 0.0114
2170 1.1424 0 1.9715 0.0126 0.0005 0.5432 1.2531 0.0662 0.0203 0.0115
2171 1.14685 0 1.9579 0.0126 0.0005 0.5532 1.2222 0.0694 0.0217 0.0113
2172 1.1479 0 1.9489 0.0128 0.0006 0.5556 1.2201 0.0647 0.0199 0.0113
2173 1.09681 0 1.9661 0.0126 0.0006 0.5435 1.2479 0.0657 0.0205 0.0116
2174 1.08917 0 1.981 0.0125 0.0005 0.5697 1.2396 0.0637 0.021 0.0112
2175 1.16434 0 1.9873 0.0127 0.0004 0.5426 1.2574 0.0717 0.0228 0.0142
2176 1.12472 0 1.9387 0.013 0.0003 0.5446 1.2218 0.0647 0.0201 0.0112
2177 1.12939 0 2.4271 0.0127 0.0009 0.5416 1.7117 0.065 0.0201 0.0113
2178 1.14178 0 1.9488 0.013 0.0004 0.5442 1.2261 0.0678 0.0206 0.0113
2179 1.16836 0 1.9677 0.0126 0.0005 0.5488 1.2326 0.0724 0.0223 0.0114
2180 1.07265 0 2.0044 0.0128 0.0006 0.5459 1.2766 0.0708 0.021 0.0113
2181 1.19142 0 1.9156 0.0127 0.0006 0.5434 1.204 0.0629 0.0189 0.0113
2182 1.12088 0 1.9666 0.0129 0.0005 0.5443 1.232 0.0748 0.0233 0.0117
2183 1.12269 0 1.9466 0.0126 0.0003 0.5436 1.2269 0.0665 0.0212 0.0112
2184 1.16674 0 1.9614 0.013 0.0004 0.542 1.2379 0.0703 0.0219 0.0113
2185 1.09747 0 1.9376 0.0125 0.0004 0.5437 1.2157 0.0681 0.0218 0.0114
2186 1.11998 0 1.9912 0.0127 0.0004 0.5659 1.2321 0.0732 0.0223 0.0157
2187 1.15579 0 1.9703 0.0127 0.0006 0.5442 1.243 0.0709 0.0218 0.0114
2188 1.15876 0 1.9621 0.013 0.0004 0.5444 1.2366 0.0701 0.0213 0.0113
2189 1.16148 0 1.9665 0.0126 0.0004 0.5437 1.2315 0.0755 0.0235 0.0113
2190 1.12093 0 1.9594 0.0129 0.0005 0.544 1.2341 0.0693 0.0218 0.0113
2191 1.14124 0 1.9548 0.0129 0.0006 0.544 1.2288 0.0703 0.0221 0.0112
2192 1.15124 0 1.9362 0.0127 0.0006 0.5434 1.2191 0.0646 0.0207 0.0113
2193 1.14716 0 1.9687 0.0127 0.0009 0.5433 1.2295 0.071 0.0219 0.0114
2194 1.13494 0 1.9624 0.0125 0.0004 0.5443 1.2429 0.0667 0.021 0.0113
2195 1.13658 0 1.9421 0.0125 0.0004 0.5489 1.2253 0.0621 0.0196 0.0112
2196 1.08811 0 1.9464 0.0129 0.0004 0.542 1.2286 0.0666 0.0205 0.0113
2197 1.12328 0 1.9455 0.0127 0.0007 0.5421 1.2295 0.068 0.0199 0.0114
2198 1.16779 0 1.9638 0.0126 0.0005 0.5441 1.2322 0.075 0.0222 0.0118
2199 1.13597 0 1.9456 0.0127 0.0004 0.5493 1.2246 0.0635 0.0201 0.0114
2200 1.1224 0 1.953 0.0131 0.0003 0.5439 1.2397 0.0629 0.0197 0.0113
2201 1.13855 0 2.017 0.0128 0.0006 0.628 1.214 0.0666 0.0202 0.0113
2202 1.12509 0 1.9549 0.0128 0.0005 0.5436 1.229 0.0716 0.0216 0.0112
2203 1.1293 0 2.0075 0.0127 0.0004 0.568 1.2433 0.0734 0.0225 0.0144
2204 1.12765 0 1.9422 0.0126 0.0008 0.5436 1.2275 0.0642 0.0203 0.0112
2205 1.11834 0 1.9549 0.0127 0.0005 0.5435 1.2301 0.0689 0.0221 0.0115
2206 1.16102 0 1.9711 0.0132 0.0004 0.5441 1.2338 0.0777 0.0234 0.0116
2207 1.15303 0 1.948 0.0128 0.0004 0.5432 1.23 0.0651 0.0208 0.0113
2208 1.14479 0 1.956 0.0126 0.0004 0.5452 1.2276 0.0724 0.0223 0.0113
2209 1.13114 0 1.9566 0.0126 0.0004 0.5469 1.2365 0.065 0.0204 0.0116
2210 1.12288 0 1.9786 0.0126 0.0004 0.5563 1.244 0.0683 0.0212 0.0113
2211 1.12925 0 1.9533 0.0128 0.0004 0.543 1.2276 0.0644 0.02 0.0114
2212 1.09955 0 1.9739 0.0128 0.0006 0.5439 1.2348 0.0723 0.0228 0.014
2213 1.14511 0 1.9514 0.0137 0.0004 0.5513 1.2243 0.0668 0.0204 0.0113
2214 1.17179 0 1.9641 0.0126 0.0005 0.5513 1.2304 0.0711 0.0217 0.0113
2215 1.12789 0 1.9616 0.0127 0.0006 0.5434 1.2333 0.0713 0.0227 0.0114
2216 1.16582 0 1.9377 0.0126 0.0006 0.5442 1.2273 0.061 0.0197 0.0113
2217 1.16626 0 1.9654 0.0126 0.0004 0.5645 1.2284 0.0646 0.0204 0.0113
2218 1.13018 0 1.968 0.0129 0.0004 0.5437 1.2411 0.0713 0.0221 0.0112
2219 1.11079 0 1.9801 0.0126 0.0004 0.5819 1.2282 0.0628 0.0206 0.0112
2220 1.1109 0 2.0136 0.0162 0.0004 0.5636 1.2525 0.074 0.0228 0.0113
2221 1.1219 0 1.939 0.0132 0.0005 0.544 1.2152 0.0689 0.0215 0.0113
2222 1.09675 0 1.9503 0.0127 0.0004 0.5438 1.2269 0.0687 0.0216 0.0113
2223 1.12331 0 2.0075 0.0126 0.0004 0.5434 1.282 0.0708 0.0216 0.0112
2224 1.16557 0 1.9671 0.0129 0.0006 0.56 1.2266 0.0688 0.0213 0.0114
2225 1.1797 0 1.9649 0.0127 0.0005 0.5427 1.233 0.0744 0.0231 0.0112
2226 1.14168 0 1.9546 0.0127 0.0005 0.5597 1.2162 0.0674 0.0218 0.0113
2227 1.16764 0 1.967 0.0126 0.0003 0.5439 1.2448 0.0683 0.0215 0.0113
2228 1.14486 0 1.9652 0.0129 0.0005 0.5422 1.236 0.0725 0.0232 0.0112
2229 1.1037 0 1.9341 0.0127 0.0004 0.5439 1.2274 0.0601 0.0185 0.0113
2230 1.14762 0 1.9504 0.0128 0.0007 0.548 1.2248 0.0666 0.0208 0.0114
2231 1.04969 0 1.9416 0.0131 0.0005 0.5438 1.2258 0.0644 0.02 0.0114
2232 1.11739 0 1.9612 0.0129 0.0004 0.5434 1.237 0.0687 0.0217 0.0113
2233 1.16357 0 1.9938 0.0127 0.0005 0.5431 1.2625 0.0704 0.0213 0.014
2234 1.16595 0 1.9787 0.0132 0.0006 0.5439 1.2439 0.0755 0.0233 0.0113
2235 1.13846 0 1.9588 0.0126 0.0005 0.5435 1.2412 0.0659 0.0202 0.0113
2236 1.12456 0 1.9723 0.0128 0.0004 0.5474 1.2442 0.0692 0.0205 0.0113
2237 1.11679 0 1.962 0.0129 0.0005 0.547 1.229 0.073 0.0228 0.0113
2238 1.1479 0 1.9458 0.013 0.0006 0.5446 1.2278 0.0661 0.0198 0.0113
2239 1.14034 0 1.9957 0.0126 0.0004 0.5551 1.2448 0.0732 0.024 0.0128
2240 1.15452 0 2.0368 0.0152 0.0007 0.5675 1.2762 0.0741 0.0226 0.0114
2241 1.1286 0 1.994 0.0127 0.0004 0.5668 1.2442 0.0721 0.0217 0.0113
2242 1.11265 0 1.9588 0.0131 0.0006 0.553 1.2304 0.0657 0.0204 0.0114
2243 1.12134 0 1.967 0.0126 0.0005 0.5598 1.2262 0.0697 0.021 0.0115
2244 1.07008 0 1.9555 0.0129 0.0007 0.5431 1.2289 0.0716 0.0214 0.0113
2245 1.16461 0 1.9485 0.0126 0.0006 0.5436 1.2128 0.073 0.0278 0.0114
2246 1.14148 0 1.9569 0.0128 0.0004 0.5448 1.2307 0.0706 0.0215 0.0112
2247 1.13286 0 1.9889 0.0176 0.0004 0.5516 1.2353 0.0753 0.0222 0.0139
2248 1.11931 0 2.262 0.0201 0.0006 0.8539 1.2195 0.0699 0.0212 0.0113
2249 1.14801 0 1.9833 0.0129 0.0005 0.5508 1.2435 0.0745 0.0232 0.0114
2250 1.14285 0 1.9502 0.0128 0.0004 0.5432 1.2201 0.0739 0.0223 0.0112
2251 1.12528 0 1.9482 0.0126 0.0005 0.5438 1.2303 0.0662 0.0208 0.0115
2252 1.17516 0 1.9801 0.0127 0.0005 0.5531 1.246 0.0699 0.0215 0.0114
2253 1.123 0 3.1279 0.0163 0.0006 0.9293 1.951 0.0846 0.0266 0.0213
2254 1.16963 0 1.9544 0.0127 0.0006 0.5437 1.2289 0.0704 0.0215 0.0116
2255 1.1574 0 1.9569 0.0127 0.0005 0.547 1.225 0.0715 0.0217 0.0112
2256 1.08991 0 1.9778 0.0126 0.0005 0.5443 1.2517 0.0707 0.0218 0.0113
2257 1.16189 0 1.9535 0.0126 0.0005 0.5435 1.2296 0.0689 0.0219 0.0113
2258 1.1302 0 1.9594 0.0129 0.0005 0.5565 1.2274 0.0657 0.0205 0.0113
2259 1.14315 0 1.9636 0.0129 0.0006 0.5436 1.2335 0.0737 0.0223 0.0113
2260 1.14954 0 1.9599 0.0132 0.0005 0.5426 1.2316 0.0729 0.0223 0.0114
2261 1.14145 0 1.978 0.0125 0.0004 0.544 1.2469 0.0748 0.0221 0.0113
2262 1.11058 0 1.9659 0.0126 0.0004 0.5436 1.2445 0.0693 0.0205 0.0114
2263 1.14759 0 1.9448 0.0128 0.0005 0.5436 1.2272 0.0658 0.0204 0.0114
2264 1.16548 0 1.9615 0.0127 0.0007 0.5439 1.2357 0.0706 0.0219 0.0115
2265 1.15007 0 1.9729 0.0126 0.0004 0.554 1.2325 0.0727 0.0225 0.0114
2266 1.14621 0 1.9617 0.0183 0.0006 0.5437 1.2293 0.0679 0.021 0.0113
2267 1.15448 0 1.934 0.0125 0.0004 0.5452 1.2228 0.0608 0.0196 0.0115
2268 1.17154 0 1.9497 0.0127 0.0005 0.5438 1.2393 0.0602 0.0198 0.0113
2269 1.14349 0 1.9433 0.0127 0.0006 0.5455 1.2262 0.0631 0.0201 0.0114
2270 1.16083 0 1.9376 0.0128 0.0005 0.5441 1.2129 0.0705 0.0212 0.0113
2271 1.15841 0 1.9558 0.0127 0.0004 0.5438 1.229 0.0701 0.0226 0.0113
2272 1.18226 0 1.9718 0.0128 0.0004 0.5454 1.2517 0.0652 0.0207 0.0113
2273 1.12942 0 1.9575 0.0126 0.0005 0.5431 1.2338 0.0698 0.0216 0.0113
2274 1.1378 0 1.9668 0.0128 0.0007 0.5436 1.2427 0.0697 0.0216 0.0113
2275 1.17813 0 1.9791 0.0125 0.0004 0.5664 1.234 0.0693 0.0209 0.0113
2276 1.11182 0 2.0094 0.0157 0.0006 0.5837 1.2346 0.0727 0.0211 0.0114
2277 1.14025 0 1.9548 0.0127 0.0005 0.5443 1.2245 0.0691 0.0212 0.0114
2278 1.13191 0 1.9745 0.0191 0.0008 0.5606 1.2275 0.0688 0.0211 0.0113
2279 1.11121 0 1.9563 0.0128 0.0004 0.5429 1.2409 0.0653 0.0198 0.0115
2280 1.12973 0 1.9694 0.0129 0.0004 0.5666 1.2257 0.0665 0.021 0.0114
2281 1.14988 0 1.9541 0.0126 0.0004 0.5453 1.2309 0.0689 0.0206 0.0113
2282 1.11289 0 1.9554 0.0126 0.0007 0.5434 1.2288 0.0704 0.022 0.0114
2283 1.10969 0 1.9415 0.0126 0.0005 0.5427 1.2279 0.0628 0.0202 0.0113
2284 1.16063 0 1.978 0.0133 0.0006 0.5522 1.2405 0.0702 0.0227 0.0113
2285 1.09448 0 1.9788 0.0126 0.0004 0.544 1.2499 0.071 0.0224 0.0114
2286 1.1749 0 1.9783 0.0126 0.0005 0.544 1.2521 0.0706 0.022 0.0113
2287 1.12326 0 1.9687 0.0128 0.0004 0.5476 1.2328 0.0739 0.0233 0.0115
2288 1.16155 0 1.9647 0.0129 0.0004 0.5437 1.2367 0.0707 0.023 0.0113
2289 1.12801 0 1.9878 0.0125 0.0003 0.5425 1.2637 0.0711 0.0214 0.0113
2290 1.09793 0 1.9576 0.0126 0.0005 0.5435 1.2298 0.0727 0.0221 0.0113
2291 1.18339 0 1.9701 0.0129 0.0005 0.5516 1.2314 0.0718 0.023 0.0113
2292 1.15293 0 1.9744 0.0128 0.0004 0.5504 1.2455 0.0665 0.0212 0.0113
2293 1.13107 0 1.9431 0.013 0.0005 0.5481 1.225 0.063 0.0198 0.0114
2294 1.11516 0 1.958 0.0132 0.0004 0.5441 1.2303 0.0708 0.0219 0.0115
2295 1.0922 0 1.946 0.0126 0.0007 0.543 1.2279 0.0662 0.0206 0.0112
2296 1.10944 0 1.9528 0.0126 0.0004 0.543 1.235 0.0657 0.0208 0.0113
2297 1.12286 0 1.973 0.0163 0.0007 0.5448 1.2338 0.0775 0.0228 0.0114
2298 1.18597 0 2.0054 0.0192 0.0008 0.5447 1.2582 0.0767 0.0226 0.0113
2299 1.18037 0 2.0198 0.0159 0.0007 0.5488 1.2871 0.0661 0.0208 0.0113
2300 1.14704 0 2.0025 0.0159 0.0005 0.5554 1.2629 0.068 0.02 0.0114
2301 1.13435 0 1.9815 0.0187 0.0008 0.5601 1.2303 0.0691 0.0213 0.0115
2302 1.1668 0 1.9778 0.0154 0.0006 0.5541 1.2324 0.0769 0.0223 0.0112
2303 1.13192 0 1.9971 0.0155 0.0006 0.5457 1.2531 0.0782 0.0215 0.0114
2304 1.12618 0 1.9892 0.0135 0.0005 0.5605 1.239 0.0747 0.023 0.0113
2305 1.11733 0 1.9914 0.0126 0.0005 0.5615 1.2436 0.0725 0.0227 0.0113
2306 1.15676 0 1.9595 0.0166 0.0007 0.5481 1.2282 0.0697 0.0212 0.0124
2307 1.15811 0 2.0297 0.0186 0.0009 0.5589 1.2349 0.0782 0.0547 0.0118
2308 1.11227 0 1.978 0.0154 0.0006 0.5583 1.2338 0.0719 0.0214 0.0113
2309 1.14824 0 1.9862 0.0152 0.0005 0.5701 1.2333 0.0693 0.0218 0.0115
2310 1.14804 0 1.9675 0.0126 0.0003 0.5528 1.2292 0.0714 0.023 0.0115
2311 1.15682 0 1.9718 0.0126 0.0003 0.5513 1.2366 0.0713 0.0224 0.0113
2312 1.13429 0 1.963 0.0131 0.0007 0.5519 1.2266 0.0714 0.022 0.0113
2313 1.1237 0 1.9599 0.0127 0.0005 0.5425 1.2353 0.0698 0.0223 0.0112
2314 1.11444 0 1.9949 0.0125 0.0005 0.5558 1.2593 0.0701 0.0214 0.0114
2315 1.14786 0 2.0089 0.0165 0.0008 0.5805 1.2353 0.0711 0.0215 0.0112
2316 1.1168 0 2.0215 0.0158 0.0007 0.5573 1.2749 0.0708 0.021 0.0112
2317 1.12226 0 1.9441 0.0129 0.0007 0.5449 1.2252 0.0657 0.0203 0.0112
2318 1.18007 0 1.996 0.0177 0.001 0.5543 1.2459 0.0776 0.0227 0.0113
2319 1.13624 0 1.9572 0.0158 0.0008 0.5429 1.2249 0.0736 0.0223 0.0112
2320 1.1322 0 1.9621 0.0129 0.0005 0.5436 1.2316 0.0724 0.0216 0.0113
2321 1.09847 0 1.986 0.0126 0.0004 0.5581 1.2452 0.0707 0.0217 0.0115
2322 1.18101 0 2.0534 0.0156 0.0006 0.5445 1.2655 0.0915 0.0236 0.0158
2323 1.13833 0 2.0821 0.0131 0.0006 0.5427 1.359 0.0642 0.0186 0.014
2324 1.15391 0 3.1462 0.0212 0.0007 0.9453 1.9464 0.0889 0.0241 0.0203
2325 1.10518 0 1.98 0.013 0.0006 0.5575 1.236 0.0728 0.023 0.0113
2326 1.12159 0 1.9567 0.0127 0.0005 0.5434 1.2392 0.0659 0.0201 0.0114
2327 1.1529 0 2.0286 0.0127 0.0006 0.561 1.2549 0.0825 0.0258 0.0154
2328 1.15815 0 1.9483 0.0128 0.0008 0.5434 1.2305 0.0651 0.0204 0.0112
2329 1.14739 0 2.0333 0.0203 0.0012 0.5662 1.2454 0.0765 0.0225 0.0112
2330 1.13667 0 1.9768 0.0153 0.0008 0.5432 1.238 0.0772 0.0235 0.0113
2331 1.16354 0 1.9705 0.0178 0.0007 0.5447 1.2374 0.0682 0.0208 0.0112
2332 1.16032 0 1.9575 0.0127 0.0004 0.5431 1.2298 0.0727 0.0218 0.0113
2333 1.14319 0 1.9621 0.0126 0.0005 0.545 1.2282 0.0736 0.0237 0.0115
2334 1.15064 0 1.9473 0.0126 0.0005 0.5497 1.2268 0.0634 0.0201 0.0113
2335 1.15293 0 1.9511 0.0127 0.0003 0.544 1.2289 0.0682 0.0212 0.0112
2336 1.11646 0 2.089 0.013 0.0005 0.5554 1.3365 0.0785 0.0237 0.0141
2337 1.16522 0 1.9705 0.0127 0.0006 0.5776 1.2137 0.0686 0.0211 0.0113
2338 1.18286 0 1.9763 0.0157 0.0006 0.5462 1.2371 0.0754 0.0232 0.0115
2339 1.17355 0 1.991 0.0155 0.0006 0.5767 1.2312 0.0692 0.0217 0.0113
2340 1.11027 0 2.0444 0.0161 0.0006 0.582 1.272 0.0699 0.0203 0.0112
2341 1.15737 0 1.9791 0.0127 0.0006 0.56 1.2339 0.0729 0.0223 0.0113
2342 1.12117 0 2.0499 0.0126 0.0005 0.6157 1.2492 0.0727 0.0221 0.0114
2343 1.09903 0 1.9683 0.0128 0.0005 0.5698 1.2193 0.069 0.0212 0.0112
2344 1.14519 0 2.0303 0.0153 0.0006 0.589 1.2384 0.0772 0.0241 0.0114
2345 1.12284 0 1.9832 0.0208 0.0007 0.5463 1.2399 0.0723 0.0219 0.0112
2346 1.1046 0 1.9747 0.0126 0.0004 0.5513 1.2451 0.0688 0.0209 0.0114
2347 1.17879 0 1.9607 0.0126 0.0004 0.5498 1.2296 0.0699 0.0218 0.0113
2348 1.15196 0 1.9822 0.0126 0.0003 0.5614 1.2358 0.0714 0.0222 0.0113
2349 1.19562 0 1.9714 0.0129 0.0003 0.5601 1.2333 0.0674 0.0212 0.0112
2350 1.15844 0 2.0396 0.016 0.0005 0.5834 1.2525 0.0789 0.0238 0.0113
2351 1.15404 0 1.9493 0.013 0.0006 0.5449 1.2334 0.0644 0.02 0.0112
2352 1.10162 0 1.9753 0.0162 0.0006 0.5449 1.2414 0.0748 0.0219 0.0113
2353 1.19191 0 1.9532 0.0126 0.0002 0.545 1.2305 0.0684 0.0205 0.0113
2354 1.112 0 2.0168 0.0155 0.0007 0.6086 1.2262 0.0659 0.0204 0.0113
2355 1.14912 0 1.9604 0.0126 0.0008 0.5437 1.2306 0.0728 0.0227 0.0112
2356 1.19094 0 2.0769 0.0131 0.0005 0.5809 1.3057 0.0744 0.0231 0.0112
2357 1.1695 0 2.0127 0.0128 0.0006 0.5602 1.2518 0.0808 0.0219 0.0113
2358 1.10759 0 1.9629 0.0131 0.0005 0.5637 1.215 0.0715 0.0217 0.0113
2359 1.13233 0 1.9881 0.0126 0.0004 0.5579 1.2403 0.0757 0.0232 0.0114
2360 1.18547 0 1.9375 0.0133 0.0004 0.5433 1.2251 0.0629 0.0194 0.0113
2361 1.16051 0 1.9513 0.0127 0.0004 0.5434 1.2195 0.0745 0.023 0.0113
2362 1.13568 0 1.9703 0.0129 0.0004 0.5434 1.2395 0.0749 0.022 0.0113
2363 1.12415 0 1.9536 0.0126 0.0004 0.5476 1.2262 0.0684 0.0221 0.0116
2364 1.11074 0 1.9604 0.0127 0.0006 0.5428 1.2376 0.0697 0.0212 0.0113
2365 1.1629 0 1.9421 0.0128 0.0008 0.5434 1.2257 0.0642 0.02 0.0113
2366 1.07916 0 1.942 0.0126 0.0004 0.5446 1.2231 0.0671 0.0202 0.0113
2367 1.19877 0 1.9765 0.0131 0.0005 0.5615 1.2312 0.0713 0.0219 0.0117
2368 1.12727 0 1.9651 0.0129 0.0004 0.543 1.2308 0.0763 0.0231 0.0114
2369 1.09934 0 1.9401 0.0129 0.0006 0.5418 1.2252 0.0656 0.0198 0.0112
2370 1.1134 0 1.9965 0.0173 0.0007 0.5526 1.2515 0.0738 0.0206 0.0114
2371 1.16259 0 1.9461 0.0127 0.0006 0.544 1.2261 0.0664 0.0206 0.0116
2372 1.12237 0 1.955 0.0125 0.0004 0.5435 1.2206 0.0756 0.0241 0.0113
2373 1.13068 0 1.9815 0.0127 0.0005 0.5567 1.2385 0.0737 0.0229 0.0113
2374 1.17162 0 1.9634 0.0132 0.0003 0.5438 1.2331 0.0725 0.0228 0.0112
2375 1.14354 0 1.948 0.0127 0.0003 0.5452 1.2281 0.0657 0.0206 0.0113
2376 1.10173 0 1.9613 0.0126 0.0004 0.5431 1.2499 0.0621 0.0195 0.0113
2377 1.14563 0 2.0087 0.0127 0.0004 0.5951 1.2231 0.0749 0.0233 0.0114
2378 1.16928 0 1.9513 0.0129 0.0005 0.5434 1.2334 0.0663 0.0204 0.0114
2379 1.1668 0 1.9934 0.0129 0.0004 0.5437 1.2724 0.068 0.021 0.0113
2380 1.13059 0 1.9412 0.0126 0.0007 0.5434 1.2244 0.0656 0.0204 0.0113
2381 1.13286 0 1.9729 0.0182 0.0004 0.5442 1.2305 0.0767 0.0237 0.0112
2382 1.09449 0 2.0336 0.0125 0.0006 0.6185 1.2271 0.0741 0.0228 0.0113
2383 1.16035 0 1.9473 0.0126 0.0006 0.5428 1.226 0.0683 0.0209 0.0113
2384 1.17101 0 1.9488 0.0128 0.0005 0.5438 1.228 0.0672 0.021 0.0113
2385 1.16644 0 1.9583 0.0126 0.0004 0.5439 1.2339 0.0703 0.0215 0.0114
2386 1.14022 0 1.9548 0.0128 0.0004 0.5436 1.2287 0.071 0.0218 0.0113
2387 1.12108 0 1.9461 0.0128 0.0004 0.5483 1.228 0.0623 0.0201 0.0112
2388 1.16403 0 1.9496 0.014 0.0005 0.5415 1.217 0.0756 0.0225 0.0113
2389 1.15198 0 1.9514 0.0126 0.0004 0.542 1.23 0.069 0.0209 0.0114
2390 1.13877 0 1.9545 0.0125 0.0004 0.5436 1.2275 0.0718 0.0221 0.0112
